con,upm,v_sel,n_hog,n_ren,n_ent,per,mes_cal,fac_tri,est_d_tri,t_loc_tri,sex,nac_dia,nac_mes,nac_anio,eda,c_res,eda7c,eda12c,clase1,clase2,clase3,pos_ocu,c_ocu11c,rama_est1,c_inac5c,ingocup,ing7c,ing_x_hrs,hrsocup,salario,ur,emp_ppal,seg_soc,niv_ins,anios_esc
40423,1104805,4,1,3,5,125,3,160,146,1,2,99,3,2004,21,1,2,2,1,1,1,1,1,3,0,2150,1,100,5,8364,1,1,2,4,12
40201,1108434,53,1,3,2,125,1,290,713,1,2,8,6,2005,19,1,1,1,2,4,0,0,0,0,1,0,0,0,0,8364,1,0,0,4,12
40556,1106299,53,1,4,1,125,1,165,714,1,1,29,10,2009,15,1,1,1,2,3,0,0,0,0,1,0,0,0,0,8364,1,0,0,3,9
40600,1107460,51,1,1,1,125,1,89,715,1,1,6,7,1959,65,1,6,11,2,4,0,0,0,0,3,0,0,0,0,8364,1,0,0,3,9
40143,1107046,54,1,1,2,125,2,353,715,1,1,10,8,1976,48,1,4,7,1,1,1,2,3,3,0,17200,3,74.07407,54,8364,1,2,2,3,9
40029,1107010,52,1,2,3,125,96,199,713,1,2,25,1,1978,46,1,4,7,1,1,1,1,8,3,0,3225,1,46.875,16,8364,1,1,2,2,6
40204,1108564,53,1,6,2,125,3,233,713,1,1,21,3,1979,45,1,4,7,2,4,0,0,0,0,5,0,0,0,0,8364,1,0,0,2,6
40480,1106018,53,1,1,1,125,2,197,712,1,1,26,12,1979,45,1,4,7,1,1,1,1,7,2,0,16340,2,105.55556,36,8364,1,2,1,3,9
40532,1108698,53,1,3,1,125,2,187,713,1,1,31,7,2008,16,1,1,1,2,4,0,0,0,0,1,0,0,0,0,8364,1,0,0,3,9
40557,1103846,5,1,1,5,125,3,121,146,1,1,12,5,1982,42,1,4,6,1,1,1,1,2,3,0,20000,3,166.11296,28,8364,1,2,1,4,16
40559,1103572,5,2,1,5,125,3,126,145,1,2,30,4,1978,46,1,4,7,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,3,9
40559,1103572,5,2,2,5,125,3,126,145,1,2,20,10,2005,19,1,1,1,2,4,0,0,0,0,1,0,0,0,0,8364,1,0,0,4,12
40475,1106023,54,1,3,4,125,2,199,713,1,1,23,12,1998,26,1,2,3,1,1,1,1,5,2,0,8600,2,37.03704,54,8364,1,1,2,1,2
40245,1106711,51,1,1,4,125,3,191,713,1,1,22,4,1983,41,1,4,6,1,1,1,1,1,3,0,17200,3,66.66667,60,8364,1,1,2,3,9
40026,1106795,53,1,5,3,125,3,186,713,1,1,3,11,2003,21,1,2,2,1,1,1,1,5,3,0,12470,2,72.5,40,8364,1,2,1,4,13
40417,1103045,1,1,1,5,125,3,90,145,1,1,9,1,1972,53,1,5,8,1,1,1,1,7,3,0,32000,4,186.04651,40,8364,1,2,1,4,16
40545,1107486,78,1,4,1,125,2,33,721,3,1,11,10,2007,17,1,1,1,1,1,1,1,5,2,0,6880,1,38.09524,42,8364,1,1,2,3,10
40145,1103430,5,1,2,5,125,1,159,144,1,1,11,3,1985,39,1,3,5,1,1,1,1,8,3,0,15050,2,50,70,8364,1,1,2,3,9
40423,1104805,4,1,1,5,125,3,160,146,1,1,7,8,1984,40,1,4,6,1,1,1,1,10,1,0,0,2,0,55,8364,1,2,1,4,16
40015,1105984,52,1,5,3,125,1,231,713,1,2,29,9,2008,16,1,1,1,2,4,0,0,0,0,1,0,0,0,0,8364,1,0,0,3,9
40090,1107871,53,1,1,3,125,3,172,714,1,1,4,3,1985,40,1,4,6,1,1,1,2,5,2,0,0,2,0,84,8364,1,1,2,3,9
40586,1106565,55,1,1,1,125,3,192,715,1,2,19,1,1949,76,1,6,11,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,3,12
40275,1108718,51,1,4,4,125,2,169,713,1,1,27,7,2008,16,1,1,1,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,2,6
40339,1109043,52,1,1,4,125,1,238,715,1,2,20,6,1961,63,1,6,10,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,2,7
40558,1104163,4,1,3,5,125,3,159,144,1,2,99,6,2004,20,1,2,2,2,4,0,0,0,0,1,0,0,0,0,8364,1,0,0,4,13
40008,1104728,4,1,2,5,125,96,166,145,1,2,3,6,1952,72,1,6,11,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,2,6
40275,1108718,54,1,2,4,125,2,169,713,1,2,28,4,1979,45,1,4,7,1,1,1,3,6,3,0,0,1,0,63,8364,1,1,2,3,9
40224,1107058,52,1,3,2,125,1,201,713,1,2,20,5,2005,19,1,1,1,1,1,1,1,5,3,0,5590,1,32.5,40,8364,1,1,2,4,12
40495,1106212,78,1,1,1,125,3,103,713,1,2,26,1,1971,54,1,5,8,1,1,1,3,5,3,0,2150,1,125,4,8364,1,1,2,3,9
40232,1102558,4,1,4,5,125,3,62,144,1,2,18,8,1999,25,1,2,3,1,1,1,1,1,3,0,6400,1,29.18377,51,8364,1,2,1,4,16
40563,1107365,53,1,1,1,125,2,261,714,1,2,99,99,1965,60,1,6,10,2,3,0,0,0,0,2,0,0,0,0,8364,1,0,0,2,6
40009,1105672,54,1,1,3,125,2,199,713,1,1,24,8,1996,28,1,2,3,2,4,0,0,0,0,5,0,0,0,0,8364,1,0,0,4,12
40095,1108765,51,1,2,3,125,1,236,714,1,2,10,4,1966,58,1,5,9,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,2,6
40191,1107978,52,1,1,2,125,3,175,713,1,2,15,8,1959,65,1,6,11,2,3,0,0,0,0,2,0,0,0,0,8364,1,0,0,2,6
40001,1102009,4,1,1,5,125,96,141,144,1,1,14,4,1979,45,1,4,7,1,1,1,1,8,2,0,12900,2,66.66667,45,8364,1,1,2,2,6
40127,1108332,55,1,1,2,125,96,236,714,1,1,19,10,1944,80,1,6,11,1,1,2,3,5,3,0,0,1,0,17,8364,1,1,2,2,8
40417,1103045,4,1,2,5,125,3,90,145,1,2,2,6,1976,48,1,4,7,1,1,1,3,5,2,0,12900,2,187.5,16,8364,1,1,2,4,14
40512,1107715,55,1,2,1,125,2,158,713,1,2,2,2,1997,28,1,2,3,1,1,1,1,2,3,0,0,1,0,40,8364,1,2,1,4,15
40170,1106283,52,1,2,2,125,3,219,713,1,1,15,12,1973,51,1,5,8,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,2,6
40334,1107617,51,1,3,4,125,1,232,715,1,2,13,9,1994,30,1,3,4,1,1,1,1,2,3,0,0,7,0,40,8364,1,1,2,4,16
40025,1106754,54,1,7,3,125,3,174,713,1,2,15,8,2008,16,1,1,1,2,4,0,0,0,0,1,0,0,0,0,8364,1,0,0,3,10
40161,1105656,52,1,1,2,125,3,172,713,1,1,23,6,1992,32,1,3,4,1,1,1,1,8,3,0,12040,2,43.75,64,8364,1,2,1,4,12
40327,1106561,51,1,3,4,125,2,252,715,1,1,99,3,1990,34,1,3,4,1,1,1,1,6,3,0,4300,1,71.42857,14,8364,1,1,2,3,9
40048,1102674,2,1,1,5,125,1,130,144,1,2,17,12,1953,71,1,6,11,1,1,2,3,6,3,0,0,1,0,2,8364,1,1,2,1,0
40416,1102995,3,1,1,5,125,3,127,144,1,2,26,3,1945,79,1,6,11,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,1,4
40053,1104633,2,1,2,5,125,1,119,146,1,2,2,8,1955,69,1,6,11,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,3,9
40221,1108117,54,1,2,2,125,2,216,713,1,2,27,10,1998,26,1,2,3,1,1,1,1,5,2,0,10750,2,62.5,40,8364,1,2,1,3,9
40279,1104194,5,1,1,5,125,2,157,144,1,2,1,8,1981,43,1,4,6,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,2,6
40279,1104194,5,1,5,5,125,2,157,144,1,2,2,1,2009,16,1,1,1,1,1,1,1,5,2,0,3010,1,23.33333,30,8364,1,1,2,3,10
40370,1102299,3,1,1,5,125,2,189,144,1,2,12,7,1935,89,1,6,11,2,4,0,0,0,0,5,0,0,0,0,8364,1,0,0,1,4
40559,1103572,5,1,5,5,125,3,126,145,1,2,26,10,2009,15,1,1,1,2,4,0,0,0,0,1,0,0,0,0,8364,1,0,0,2,8
40054,1108697,51,1,2,3,125,1,283,713,1,2,25,1,1973,51,1,5,8,1,1,2,3,6,3,0,645,1,30,5,8364,1,1,2,3,12
40039,1107979,53,1,3,3,125,3,159,713,1,2,23,6,1960,64,1,6,10,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,2,6
40097,1109113,54,1,2,3,125,2,221,714,1,2,3,9,1994,30,1,3,4,1,1,1,1,6,3,0,9000,2,65.40698,32,8364,1,2,1,4,15
40559,1103572,5,2,4,5,125,3,126,145,1,1,6,9,2009,15,1,1,1,2,4,0,0,0,0,1,0,0,0,0,8364,1,0,0,2,8
40083,1106920,53,1,4,3,125,1,240,714,1,1,2,4,2001,23,1,2,2,1,1,1,1,1,3,0,0,7,0,40,8364,1,1,3,4,16
40219,1108003,54,1,2,2,125,2,185,713,1,2,19,8,1984,40,1,4,6,1,1,1,1,2,3,0,18000,3,139.53488,30,8364,1,2,1,4,18
40556,1103663,3,1,5,5,125,3,129,145,1,1,99,99,1990,35,1,3,5,1,1,1,1,5,2,0,10750,2,45.45455,55,8364,1,1,2,3,9
40026,1106795,53,1,7,3,125,3,186,713,1,1,21,11,1977,47,1,4,7,1,2,6,0,0,0,0,0,0,0,0,8364,1,0,0,3,9
40113,1107585,54,1,1,3,125,2,402,715,1,1,1,10,1969,55,1,5,9,1,1,1,2,5,3,0,0,7,0,42,8364,1,1,2,3,9
40113,1107585,54,1,2,3,125,2,402,715,1,2,3,10,1972,52,1,5,8,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,2,6
40170,1106283,52,1,3,2,125,3,219,713,1,1,99,10,1976,48,1,4,7,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,2,6
40326,1106251,51,1,6,4,125,1,187,715,1,1,9,3,1978,46,3,4,7,1,1,1,1,8,3,0,10750,2,52.08333,48,8364,1,1,2,4,12
40247,1106827,55,1,1,4,125,3,205,713,1,1,30,12,1945,79,1,6,11,2,4,0,0,0,0,3,0,0,0,0,8364,1,0,0,1,0
40495,1106212,79,1,3,1,125,3,103,713,1,2,10,3,2009,15,1,1,1,1,1,2,1,6,3,0,0,1,0,9,8364,1,1,2,3,9
40506,1106966,54,1,3,1,125,2,87,713,1,1,4,1,2001,24,1,2,2,1,2,6,0,0,0,0,0,0,0,0,8364,1,0,0,3,9
40117,1108854,54,1,1,3,125,3,198,715,1,1,25,8,1981,43,1,4,6,1,1,1,1,3,2,0,0,2,0,50,8364,1,2,1,4,17
40169,1106106,51,1,2,2,125,2,504,713,1,1,9,6,1996,28,1,2,3,1,2,6,0,0,0,0,0,0,0,0,8364,1,0,0,4,17
40321,1105689,54,1,2,4,125,1,319,715,1,2,99,99,1983,42,1,4,6,1,1,1,2,6,3,0,40000,4,310.07752,30,8364,1,2,2,4,16
40421,1103275,1,1,2,5,125,3,175,144,1,2,3,10,1988,36,1,3,5,1,1,1,1,4,2,0,10750,2,55.55556,45,8364,1,2,1,4,12
40496,1106301,55,1,1,1,125,1,170,713,1,1,99,3,1957,67,1,6,11,1,1,1,1,4,3,0,0,7,0,0,8364,1,1,2,4,17
40193,1108065,52,1,1,2,125,2,213,713,1,1,14,1,1993,32,1,3,4,1,1,1,1,9,3,0,8600,2,71.42857,28,8364,1,1,2,1,3
40007,1105517,55,1,2,3,125,3,254,713,1,2,10,9,1983,41,1,4,6,1,1,1,1,6,3,0,0,1,0,44,8364,1,2,1,4,16
40048,1102674,2,1,5,5,125,1,130,144,1,1,27,3,1991,33,1,3,4,1,1,1,1,5,2,0,0,7,0,46,8364,1,2,1,3,9
40123,1107865,55,1,1,2,125,2,449,714,1,1,16,7,1989,35,1,3,5,1,1,1,1,4,2,0,27950,4,138.29787,47,8364,1,2,1,4,16
40487,1105676,55,1,1,1,125,1,92,713,1,1,7,12,1998,26,1,2,3,1,1,3,1,2,3,0,16000,2,0,0,8364,1,2,1,4,17
40505,1106889,52,1,1,1,125,2,189,713,1,1,99,7,1980,44,1,4,6,1,1,1,1,5,2,0,0,7,0,38,8364,1,2,1,4,12
40527,1108451,55,1,2,1,125,3,179,713,1,2,1,12,1985,39,1,3,5,1,1,2,1,8,3,0,4300,1,28.57143,35,8364,1,1,2,2,6
40562,1107218,51,1,1,1,125,3,223,714,1,2,26,11,1949,75,1,6,11,1,1,1,3,6,3,0,0,1,0,94,8364,1,1,2,2,6
40053,1104633,4,1,1,5,125,1,119,146,1,1,23,10,1983,41,1,4,6,1,1,1,1,8,3,0,0,7,0,60,8364,1,2,1,4,12
40202,1108498,55,1,1,2,125,1,180,713,1,1,11,11,1989,35,1,3,5,1,1,1,1,7,3,0,17200,3,88.88889,45,8364,1,2,1,2,6
40204,1108564,53,1,2,2,125,3,233,713,1,1,5,9,2006,18,1,1,1,2,3,0,0,0,0,5,0,0,0,0,8364,1,0,0,3,9
40047,1102355,2,1,3,5,125,1,129,145,1,1,12,8,2005,19,1,1,1,1,2,6,0,0,0,0,0,0,0,0,8364,1,0,0,3,11
40097,1109113,53,1,2,3,125,2,221,714,1,1,99,99,2008,17,1,1,1,2,4,0,0,0,0,1,0,0,0,0,8364,1,0,0,3,10
40117,1108854,52,1,2,3,125,3,198,715,1,2,22,6,1996,28,1,2,3,1,1,1,1,6,3,0,0,4,0,40,8364,1,2,1,4,16
40161,1105656,53,1,2,2,125,3,172,713,1,1,30,6,1970,54,1,5,8,1,1,1,1,6,3,0,4300,1,27.77778,36,8364,1,1,2,4,16
40326,1106251,51,1,3,4,125,1,187,715,1,1,99,99,1995,30,1,3,4,1,1,1,1,3,3,0,0,7,0,60,8364,1,1,2,4,12
40379,1103350,2,1,1,5,125,2,174,146,1,1,23,3,1939,85,1,6,11,2,4,0,0,0,0,3,0,0,0,0,8364,1,0,0,3,9
40417,1103045,1,1,2,5,125,3,90,145,1,2,7,6,1971,53,1,5,8,1,1,1,2,1,3,0,34000,4,263.56589,30,8364,1,2,2,4,16
40470,1105822,54,1,1,4,125,1,177,713,1,2,26,10,1957,67,1,6,11,1,1,1,1,8,2,0,4085,1,63.33333,15,8364,1,2,1,2,6
40505,1106889,53,1,1,1,125,2,189,713,1,1,99,99,1958,67,1,6,11,2,4,0,0,0,0,3,0,0,0,0,8364,1,0,0,2,6
40321,1105689,54,1,1,4,125,1,319,715,1,1,99,99,1986,39,1,3,5,1,1,1,2,5,2,0,40000,4,258.39793,36,8364,1,2,2,4,18
40559,1103572,1,1,3,5,125,3,126,145,1,1,10,12,1979,45,1,4,7,1,1,1,3,6,3,0,0,7,0,27,8364,1,1,2,4,12
40232,1102558,2,1,2,5,125,3,62,144,1,2,99,99,1959,66,1,6,11,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,1,1
40552,1105616,53,1,1,1,125,1,187,714,1,1,11,10,1982,42,1,4,6,1,1,1,1,5,2,0,12900,2,83.33333,36,8364,1,2,1,4,16
40183,1107196,53,1,1,2,125,3,180,713,1,1,26,4,1982,42,1,4,6,1,1,1,1,1,3,0,7740,1,40,45,8364,1,2,1,4,12
40222,1105511,55,1,2,2,125,3,82,723,4,2,5,11,1941,83,1,6,11,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,1,0
40275,1108718,51,1,2,4,125,2,169,713,1,2,25,9,1988,36,1,3,5,1,1,1,1,8,2,0,0,1,0,40,8364,1,2,1,2,8
40326,1106251,54,1,2,4,125,1,187,715,1,2,21,8,1963,61,1,6,10,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,4,12
40339,1109043,52,1,2,4,125,1,238,715,1,1,16,3,1960,64,1,6,10,1,1,1,3,5,3,0,10750,2,65.78947,38,8364,1,1,2,3,9
40527,1108451,55,1,3,1,125,3,179,713,1,1,27,7,2005,19,1,1,1,1,1,1,1,4,3,0,13760,2,43.83562,73,8364,1,2,1,4,12
40554,1105956,55,1,1,1,125,1,180,714,1,2,99,99,1986,39,1,3,5,1,1,1,1,6,3,0,0,7,0,55,8364,1,2,1,4,12
40279,1104194,5,1,3,5,125,2,157,144,1,2,9,3,1999,25,1,2,3,1,1,1,1,5,2,0,0,7,0,50,8364,1,2,1,3,9
40571,1108133,52,1,2,1,125,2,205,714,1,2,10,2,1980,45,1,4,7,1,1,1,1,6,3,0,0,2,0,40,8364,1,2,1,4,15
40295,1105709,54,1,1,4,125,1,185,714,1,2,7,7,1950,74,1,6,11,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,2,8
40308,1107582,52,1,2,4,125,1,183,714,1,1,8,3,1971,53,1,5,8,1,1,1,3,5,3,0,0,2,0,53,8364,1,1,2,3,12
40328,1106614,51,1,1,4,125,96,444,715,1,1,15,9,1993,31,1,3,4,1,1,1,1,8,3,0,8600,2,52.63158,38,8364,1,2,1,3,9
40016,1106035,51,1,3,3,125,96,177,713,1,1,10,8,2009,15,1,1,1,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,2,8
40031,1107211,53,1,1,3,125,1,202,713,1,2,3,12,1960,64,1,6,10,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,1,4
40047,1102355,2,1,2,5,125,1,129,145,1,2,2,12,1982,42,1,4,6,1,1,1,3,8,3,0,21500,3,156.25,32,8364,1,1,2,2,6
40202,1108498,53,1,3,2,125,1,180,713,1,1,3,4,2004,20,1,2,2,1,1,1,1,5,2,0,15050,2,77.77778,45,8364,1,1,2,3,9
40545,1107486,55,1,1,1,125,2,33,721,3,1,17,8,1959,65,1,6,11,2,4,0,0,0,0,3,0,0,0,0,8364,1,0,0,2,6
40590,1107269,54,1,1,1,125,2,181,715,1,1,17,3,1982,42,1,4,6,1,1,1,1,1,3,0,0,4,0,40,8364,1,2,1,4,18
40222,1105511,51,1,2,2,125,3,82,723,4,2,30,8,2003,21,1,2,2,1,1,1,1,8,3,0,6020,1,70,20,8364,1,1,2,3,9
40506,1106966,54,1,1,1,125,2,87,713,1,1,18,2,1979,46,1,4,7,1,1,1,1,5,3,0,0,1,0,35,8364,1,2,1,3,9
40048,1102674,2,2,2,5,125,1,130,144,1,2,29,6,1999,25,1,2,3,1,1,4,3,8,3,0,0,1,0,0,8364,1,1,2,3,9
40074,1105575,51,1,1,3,125,2,218,714,1,2,23,3,1992,32,1,3,4,1,1,1,1,4,3,0,10000,2,77.51938,30,8364,1,2,1,4,17
40557,1106514,53,1,2,1,125,2,301,714,1,2,7,12,1965,59,1,5,9,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,3,9
40486,1105614,54,3,2,1,125,2,222,713,1,2,99,99,1997,28,1,2,3,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,3,9
40497,1106321,55,1,1,1,125,3,175,713,1,1,4,6,1958,66,1,6,11,2,4,0,0,0,0,3,0,0,0,0,8364,1,0,0,4,12
40501,1106497,53,1,1,1,125,3,175,713,1,2,23,11,1947,77,1,6,11,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,2,6
40029,1107010,53,1,1,3,125,96,199,713,1,1,99,99,1971,53,1,5,8,1,1,1,1,6,3,0,4300,1,37.03704,27,8364,1,1,2,3,9
40029,1107010,53,1,2,3,125,96,199,713,1,2,99,99,1972,52,1,5,8,1,1,1,3,6,3,0,0,1,0,46,8364,1,1,2,2,6
40556,1106299,53,1,2,1,125,1,165,714,1,2,12,5,1983,41,1,4,6,1,1,1,3,6,3,0,1720,1,9.09091,44,8364,1,1,2,4,13
40149,1108219,52,1,2,2,125,2,255,715,1,1,13,11,1985,39,1,3,5,1,1,1,1,3,3,0,0,7,0,48,8364,1,2,1,4,17
40275,1108718,54,1,3,4,125,2,169,713,1,2,1,1,1998,27,1,2,3,1,1,1,1,5,2,0,6880,1,33.33333,48,8364,1,2,1,2,8
40370,1102299,3,1,2,5,125,2,189,144,1,2,12,1,1959,66,1,6,11,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,2,6
40204,1108564,53,1,5,2,125,3,233,713,1,1,12,2,1981,44,1,4,6,1,1,1,3,6,3,0,0,7,0,54,8364,1,1,2,2,6
40235,1103054,4,1,1,5,125,2,133,144,1,1,4,2,1993,32,1,3,4,1,1,1,3,7,3,0,21500,3,111.11111,45,8364,1,1,2,4,12
40514,1107833,52,1,1,1,125,3,236,713,1,2,14,12,1967,57,1,5,9,1,1,2,1,8,3,0,860,1,200,1,8364,1,1,2,3,9
40232,1102558,4,1,2,5,125,3,62,144,1,1,21,4,1964,60,1,6,10,1,1,1,3,7,3,0,0,1,0,3,8364,1,1,2,3,9
40049,1103122,1,1,2,5,125,1,154,145,1,1,7,7,1991,33,1,3,4,1,1,1,1,8,3,0,9890,2,76.66667,30,8364,1,2,1,3,9
40058,1108969,53,1,1,3,125,2,197,713,1,1,99,99,1967,58,1,5,9,1,1,1,1,5,2,0,8600,2,39.21569,51,8364,1,1,2,2,6
40475,1106023,54,1,1,4,125,2,199,713,1,1,22,6,1962,62,1,6,10,1,1,1,1,8,2,0,8600,2,23.80952,84,8364,1,1,2,1,0
40205,1108638,52,1,2,2,125,1,202,713,1,2,9,10,1977,47,1,4,7,1,1,1,1,6,3,0,0,2,0,36,8364,1,2,1,3,9
40525,1108330,55,1,1,1,125,2,171,713,1,1,16,6,1963,61,1,6,10,1,1,1,1,5,3,0,0,1,0,45,8364,1,1,2,3,9
40512,1107715,52,1,1,1,125,2,158,713,1,1,25,10,1992,32,1,3,4,1,1,1,3,6,3,0,0,1,0,66,8364,1,1,2,2,8
40056,1108843,53,1,4,3,125,1,188,713,1,2,2,5,2000,24,1,2,2,2,3,0,0,0,0,2,0,0,0,0,8364,1,0,0,3,9
40370,1102299,5,1,3,5,125,2,189,144,1,1,16,4,1965,59,1,5,9,1,1,1,1,1,3,0,0,1,0,40,8364,1,1,3,3,12
40185,1107319,55,1,4,2,125,1,186,713,1,1,13,5,2006,18,1,1,1,1,2,5,0,0,0,0,0,0,0,0,8364,1,0,0,3,11
40514,1103844,2,1,3,5,125,3,165,145,1,1,26,12,2009,15,1,1,1,2,4,0,0,0,0,5,0,0,0,0,8364,1,0,0,2,8
40518,1108046,54,1,2,1,125,2,180,713,1,2,10,6,1976,48,1,4,7,2,3,0,0,0,0,2,0,0,0,0,8364,1,0,0,3,9
40518,1108046,54,1,3,1,125,2,180,713,1,1,12,3,2000,24,1,2,2,1,1,1,1,4,2,0,0,7,0,48,8364,1,2,1,4,16
40190,1107908,54,1,2,2,125,2,171,713,1,2,30,11,1962,62,1,6,10,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,2,6
40472,1105938,52,1,2,4,125,3,233,713,1,2,24,1,2010,15,1,1,1,2,4,0,0,0,0,1,0,0,0,0,8364,1,0,0,2,8
40107,1106563,54,1,1,3,125,96,951,715,1,2,99,99,1983,42,1,4,6,2,4,0,0,0,0,5,0,0,0,0,8364,1,0,0,4,18
40139,1106249,54,1,1,2,125,2,374,715,1,2,14,7,1993,31,1,3,4,1,1,1,1,1,3,0,27000,4,125.5814,50,8364,1,2,1,4,22
40208,1108840,55,1,1,2,125,2,175,713,1,1,20,7,1987,37,1,3,5,1,1,1,1,5,2,0,0,2,0,40,8364,1,2,1,3,9
40142,1106800,53,1,2,2,125,3,180,715,1,2,23,11,1997,27,3,2,3,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,4,12
40259,1107977,51,1,1,4,125,3,146,713,1,2,13,1,1981,44,1,4,6,1,1,1,1,5,2,0,6020,1,28,50,8364,1,2,1,3,9
40338,1108932,55,1,1,4,125,3,236,715,1,1,8,4,1966,58,1,5,9,1,1,1,3,1,3,0,0,7,0,27,8364,1,1,2,4,16
40043,1108127,53,1,1,3,125,1,209,713,1,1,16,2,1995,29,1,2,3,1,1,4,1,5,2,0,8256,1,0,0,8364,1,2,1,2,6
40095,1108765,51,1,5,3,125,1,236,714,1,2,11,9,1995,29,1,2,3,1,1,1,3,5,2,0,0,7,0,42,8364,1,2,2,4,14
40329,1103790,2,1,2,5,125,2,178,144,1,2,20,1,1977,48,1,4,7,1,1,1,1,8,3,0,2150,1,83.33333,6,8364,1,1,2,3,9
40535,1108946,53,1,3,1,125,1,230,713,1,1,20,2,1978,46,1,4,7,1,1,1,1,8,3,0,0,2,0,56,8364,1,2,1,3,9
40556,1103663,3,1,9,5,125,3,129,145,1,1,7,6,1987,37,3,3,5,1,1,1,1,5,2,0,0,2,0,55,8364,1,2,1,4,13
40142,1102437,3,1,1,5,125,1,192,145,1,1,99,99,1983,42,1,4,6,1,1,1,1,3,2,0,0,7,0,40,8364,1,1,2,4,16
40277,1108903,55,1,8,4,125,1,287,713,1,2,2,1,2000,25,1,2,3,1,1,1,4,5,2,0,0,6,0,12,8364,1,1,2,2,6
40030,1107167,51,1,1,3,125,1,222,713,1,1,29,3,1965,59,1,5,9,1,1,1,1,5,3,0,0,7,0,36,8364,1,2,1,2,6
40117,1108854,54,1,2,3,125,3,198,715,1,2,12,4,1983,41,1,4,6,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,4,17
40418,1103267,2,1,4,5,125,3,111,144,1,2,99,99,2001,24,1,2,2,1,1,1,1,4,2,0,0,7,0,46,8364,1,2,1,4,12
40557,1106514,53,1,1,1,125,2,301,714,1,1,28,6,1966,58,1,5,9,1,1,1,1,7,3,0,0,7,0,70,8364,1,2,1,3,9
40025,1106754,54,1,4,3,125,3,174,713,1,1,17,3,2001,24,1,2,2,1,1,1,1,6,3,0,7740,1,36,50,8364,1,2,1,4,12
40332,1105022,3,1,6,5,125,2,130,144,1,2,99,99,1995,30,1,3,4,1,1,1,1,5,2,0,12040,2,56,50,8364,1,2,1,2,6
40501,1106497,53,1,4,1,125,3,175,713,1,2,1,11,1993,31,1,3,4,1,1,1,1,2,3,0,0,1,0,25,8364,1,2,1,4,16
40556,1106299,53,1,1,1,125,1,165,714,1,2,3,1,1958,67,1,6,11,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,3,9
40305,1107279,51,1,1,4,125,2,223,714,1,1,2,4,1981,43,1,4,6,1,1,1,1,7,2,0,12900,2,93.75,32,8364,1,2,1,1,4
40110,1107111,53,1,2,3,125,2,177,715,1,1,21,2,1994,30,1,3,4,1,1,1,1,3,3,0,0,2,0,45,8364,1,2,1,4,16
40197,1108238,52,1,1,2,125,2,253,713,1,1,2,5,1989,35,1,3,5,1,1,1,1,5,3,0,15480,2,90,40,8364,1,2,1,4,12
40229,1106057,52,1,1,2,125,2,97,714,1,1,5,11,1990,34,1,3,4,1,1,1,1,1,3,0,14000,2,81.39535,40,8364,1,2,1,4,17
40190,1107908,54,1,5,2,125,2,171,713,1,2,19,8,1997,27,1,2,3,1,1,1,1,1,3,0,0,7,0,45,8364,1,2,1,4,12
40307,1107508,52,1,1,4,125,2,323,714,1,1,18,2,1992,33,1,3,4,1,1,1,1,5,2,0,9460,2,48.88889,45,8364,1,2,1,3,9
40328,1106614,51,1,2,4,125,96,444,715,1,2,23,12,1990,34,1,3,4,1,1,1,1,8,3,0,4515,1,87.5,12,8364,1,1,2,1,4
40017,1106175,55,1,2,3,125,1,180,713,1,2,11,2,1958,66,1,6,11,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,1,3
40166,1105963,54,1,1,2,125,1,310,713,1,2,26,10,1998,26,1,2,3,1,1,1,1,2,3,0,14000,2,93.02326,35,8364,1,2,1,4,16
40166,1105963,54,1,2,2,125,1,310,713,1,1,28,2,1999,25,1,2,3,1,1,1,1,2,3,0,14000,2,93.02326,35,8364,1,2,1,4,16
